,Word,Frequency
404,guam,1
405,readi,1
406,consider,1
407,japan.th,1
408,secur,1
409,council,1
410,week,1
411,rogu,1
412,carri,1
413,sixth,1
414,largest,1
415,test.trump,1
416,speak,1
417,total,1
418,forc,1
419,defend,1
420,alli,1
421,call,3
422,trump,5
423,derang,1
424,dotard,1
425,prais,1
426,china,1
427,financi,1
428,transact,1
429,isol,1
430,communist,1
431,nation.north,1
432,tweet,1
433,previou,1
434,wo,1
435,n't,1
436,around,1
437,longer,1
438,white,1
439,hous,1
440,press,1
441,sarah,1
442,sander,1
443,frankli,1
444,absurd,1
445,place,1
446,list,1
447,treasuri,2
448,korea.th,1
449,strangl,1
450,energi,1
451,suppli,1
452,tighten,1
453,restrict,1
454,smuggl,1
455,use,4
456,oversea,1
457,ambassador,1
458,levi,1
459,29,1
460,went,1
461,even,1
462,pass,1
463,septemb,1
464,toughest,1
465,yet.kim,1
466,sister,1
467,yo,1
468,moon,2
469,jae-in,1
470,brother,2
471,travel,1
472,2007.,1
473,specif,1
474,target,2
475,compani,1
476,vessel,1
477,steven,1
478,mnuchin,1
479,illicit,1
480,avenu,1
481,evad,1
482,determin,2
483,murder,1
484,nam,1
485,kuala,1
486,lumpur,1
487,expos,1
488,nerv,1
489,weapon,1
490,mass,1
491,destruct,1
492,tortur,1
493,killed.dur,1
494,day-long,1
495,summit,5
496,65,1
497,ceas,1
498,punmunjom,1
499,declar,1
500,denuclear,3
501,three,1
502,mike,1
503,pompeo,1
504,statement,3
505,sign,2
506,four-point,1
507,broadli,1
508,outlin,1
509,commit,2
510,process,1
511,contain,1
512,pledg,1
513,toward,1
514,complet,1
515,arriv,1
516,osan,1
517,air,1
518,base,1
519,remain,1
520,sent,1
521,hawaii,1
522,undergo,1
523,dna,1
524,analysi,1
525,ident,1
526,soldier,1
527,song,1
528,young-moo,1
529,counterpart,1
530,kwang,1
531,chol,1
532,administr,1
533,ongo,1
534,abus,1
535,censorship.kim,1
536,hanoi,1
537,vietnam,2
538,insist,1
539,lifted.kim,1
540,putin,1
541,document,1
542,seri,1
543,provoc,1
544,taken,1
545,collaps,1
546,20,1
547,step,1
548,beyond,1
549,shake,1
550,hand,1
551,although,1
552,american,1
553,tout,1
554,histor,1
555,natur,1
556,appear,1
557,yield,1
558,fifa,1
559,cup,1
560,qualifi,1
561,match,1
562,stadium,1
563,saw,1
564,team,1
565,draw,1
566,0-0,1
567,liaison,1
568,offic,1
569,locat,1
570,town,1
571,kaesong,1
572,divid,1
573,frame,1
574,decis,1
575,build,1
576,retaliatori,1
577,measur,1
578,group,1
579,defector,1
580,balloon,1
581,send,1
582,anti-north,1
583,leaflet,1
