,dash_doc_1.txt,dash_doc_10.txt,dash_doc_11.txt,dash_doc_12.txt,dash_doc_13.txt,dash_doc_14.txt,dash_doc_15.txt,dash_doc_16.txt,dash_doc_17.txt,dash_doc_18.txt,dash_doc_19.txt,dash_doc_2.txt,dash_doc_20.txt,dash_doc_21.txt,dash_doc_22.txt,dash_doc_23.txt,dash_doc_24.txt,dash_doc_25.txt,dash_doc_26.txt,dash_doc_27.txt,dash_doc_28.txt,dash_doc_29.txt,dash_doc_3.txt,dash_doc_30.txt,dash_doc_31.txt,dash_doc_32.txt,dash_doc_33.txt,dash_doc_34.txt,dash_doc_35.txt,dash_doc_4.txt,dash_doc_5.txt,dash_doc_6.txt,dash_doc_7.txt,dash_doc_8.txt,dash_doc_9.txt,doc_1.txt,doc_10.txt,doc_11.txt,doc_12.txt,doc_13.txt,doc_14.txt,doc_15.txt,doc_16.txt,doc_17.txt,doc_18.txt,doc_19.txt,doc_2.txt,doc_20.txt,doc_21.txt,doc_22.txt,doc_23.txt,doc_24.txt,doc_25.txt,doc_26.txt,doc_27.txt,doc_28.txt,doc_29.txt,doc_3.txt,doc_30.txt,doc_31.txt,doc_32.txt,doc_33.txt,doc_34.txt,doc_35.txt,doc_4.txt,doc_5.txt,doc_6.txt,doc_7.txt,doc_8.txt,doc_9.txt
dash_doc_1.txt,1.0000000000000002,0.0,0.0,0.0,0.0,0.04623961114269697,0.0,0.0,0.0,0.0,0.041879528724114545,0.0,0.0,0.02517363324202081,0.05017179627779754,0.02015401032273108,0.054805640886154555,0.025116632885761436,0.08213664802077603,0.0,0.0,0.0,0.029033240912206975,0.03880604221071939,0.0,0.0,0.0,0.0,0.0,0.027098673572160004,0.0,0.029024766971950694,0.0,0.0,0.0,0.38288731620876804,0.0,0.0,0.005829540383569632,0.009290767886358815,0.026594863751770947,0.0,0.0,0.0,0.0,0.02235955454946709,0.0,0.011564689357774202,0.0,0.0,0.020778254453855404,0.02456710094726238,0.0,0.1017394836201015,0.11630341332837635,0.003789351046015043,0.0,0.0,0.05718229622560341,0.0,0.028808984642718496,0.0,0.0,0.014141868198761332,0.0,0.015042641010768444,0.0,0.009262535634225863,0.0,0.03512696698384679
dash_doc_10.txt,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.12260120719206222,0.05097716028863328,0.0,0.08155859546506787,0.0,0.03961995736286317,0.0,0.08679811049914309,0.0,0.0,0.0,0.0,0.0,0.03218063473337793,0.14124542474089052,0.0,0.0,0.0,0.029269488266892598,0.0,0.2749198590505682,0.0,0.0,0.028302210711260448,0.0,0.021937132248758658,0.0,0.05613082293006465,0.0,0.48337935098520446,0.01098984381250096,0.005129123729697967,0.024472026354676237,0.007172851712906903,0.011387529270663594,0.0303115786994447,0.004428446824728453,0.0,0.03823022548906121,0.0,0.011347078429143703,0.0,0.0,0.012500012808702644,0.0,0.0,0.01345415291679214,0.0,0.023175497952055642,0.0,0.0,0.0,0.0,0.015024635129083,0.0,0.23829577504526592,0.0046252543013065636,0.0,0.012066243795915123,0.0,0.022540219947398306,0.0,0.0
dash_doc_11.txt,0.0,0.0,1.0000000000000002,0.11335178219841727,0.0,0.0,0.2224450179384448,0.0,0.0,0.0,0.0,0.0,0.0,0.10201505479327705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09053331928556535,0.0,0.0,0.0,0.0,0.0,0.007651627937024315,0.0,0.0,0.0,0.0,0.0,0.011059424414526205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014445733479577668,0.0,0.0
dash_doc_12.txt,0.0,0.0,0.11335178219841727,1.0000000000000002,0.0,0.0,0.11811638268421823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11937221430228091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716119930495345,0.0,0.0,0.0,0.028727705889307842,0.03524315725834618,0.03468416081259314,0.09519674196435252,0.0,0.009369987540306095,0.053536646553274614,0.03242319620453975,0.0,0.0,0.0,0.0,0.012137558188718391,0.0,0.032341718244584726,0.03331165316278736,0.0,0.0,0.004797139778525447,0.0,0.0050625662531482395,0.0,0.0,0.0,0.0,0.005753215244316061,0.0,0.009841718905500509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dash_doc_13.txt,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.08842719221040134,0.0,0.0,0.0,0.07317093954719409,0.0,0.0768341973330313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01046594461285273,0.31090827415665634,0.0,0.0,0.07395053571301158,0.0,0.0,0.030412005859840142,0.06263150576215126,0.0,0.022813407812987758,0.006080262873097993,0.004457933029851738,0.0,0.0,0.009018652216263632,0.0,0.006500148419601319,0.0,0.0,0.0,0.0,0.017741427101142928,0.016623024957977982,0.0,0.0,0.0,0.005319102042248649,0.0,0.004968146342092333,0.0,0.0
dash_doc_14.txt,0.04623961114269697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05026183306174077,0.0,0.0,0.0,0.0,0.0,0.0,0.03613596707788259,0.04913302124566849,0.0,0.1472703030929174,0.0,0.0,0.1017081471794574,0.0,0.06957889974720685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266047642504355,0.0,0.0,0.08519525841767528,0.0,0.0,0.029211367298355738,0.03255323954817133,0.049310890500204756,0.3885756351630334,0.03300132462277419,0.04218444315177363,0.03837602546888691,0.0,0.0,0.0,0.0,0.03046995567985173,0.01641202837589379,0.08523217210325594,0.04404860059181468,0.0,0.07406717595207911,0.0,0.0,0.0,0.0,0.051263682531599596,0.0,0.008427604913912135,0.0,0.023359228767674316,0.0,0.0,0.016197030925568186,0.03125504015788731,0.01660764668551302,0.0,0.02508242113676813
dash_doc_15.txt,0.0,0.0,0.2224450179384448,0.11811638268421823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707987506006442,0.0,0.0,0.0,0.01851793061420521,0.0,0.0,0.0,0.0,0.015007453052996873,0.0,0.0,0.010119399786359432,0.057216091831493496,0.02224646756875298,0.09433877420372544,0.0,0.019496777367736688,0.0,0.0,0.015148798146187909,0.06771271176261397,0.054148770584039996,0.009979747532609901,0.005089381277626348,0.10037426012899033,0.0,0.0236799331171371,0.0,0.011454233009249684,0.0,0.023260518105123876,0.01221250995500385,0.0376702206772915,0.07211410149932762,0.0422079196405236,0.0,0.0025806728409829547,0.0,0.010862510409226894,0.015584538830472103,0.0,0.0,0.0,0.02967530830073139,0.005067489972116124,0.02340369798166249,0.015653174936710968,0.0,0.02118583087878626,0.0,0.0,0.011224052611268022,0.012621819648242289
dash_doc_16.txt,0.0,0.12260120719206222,0.0,0.0,0.08842719221040134,0.0,0.0,1.0000000000000002,0.0,0.0,0.02897926365787821,0.0327817378569741,0.0,0.0,0.04482448437320148,0.045357588851168765,0.0,0.0,0.0,0.03902809359880193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22556064537680184,0.0,0.030493447076182352,0.0,0.0,0.0,0.0,0.0,0.0,0.06677726787121398,0.02744997632782631,0.024406206964191487,0.08223717715579093,0.0,0.026248133057056457,0.38138442372266007,0.014583050514609359,0.0,0.014155484034366549,0.028059904877374763,0.005111565584011766,0.023930631970800562,0.05448107810036561,0.023381240444736148,0.0,0.0,0.008857937745740915,0.02791016288257078,0.03862083292858695,0.0,0.0,0.0,0.0,0.0,0.010884532536405192,0.041480727522682295,0.016652563390012254,0.0,0.005899249262752189,0.0,0.034120117710377255,0.0,0.0
dash_doc_17.txt,0.0,0.05097716028863328,0.0,0.0,0.0,0.05026183306174077,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.03332746648144959,0.0,0.0,0.0,0.0,0.07540028649993936,0.0,0.05423334830262939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020503446989737592,0.0,0.0176381065902519,0.005929749034989296,0.0,0.2471739069576397,0.0,0.004832880781271014,0.0,0.004674100041766038,0.0,0.021096496736987783,0.015739566617934426,0.0,0.0,0.02350475620160818,0.0,0.0,0.0,0.0,0.0,0.0,0.008862113184756198,0.005605451122986924,0.004679419708755954,0.0038104788748775753,0.0,0.005102069754622337,0.0,0.005883785267366121,0.0,0.0
dash_doc_18.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047716653576558174,0.0,0.055078933642013835,0.0,0.026042174707353757,0.0,0.0,0.0,0.0,0.32393843105234066,0.0,0.0,0.0,0.0,0.0033035083651032876,0.0,0.010221875872973067,0.0,0.0,0.0,0.6082368490384604,0.02946497399614838,0.0,0.007672126127619618,0.0,0.006513105048944644,0.007686311980418136,0.0,0.0,0.0,0.0,0.005097599573194839,0.03915293490232837,0.0,0.0,0.024595569166299118,0.0,0.014976122685206256,0.0,0.03365238376616901,0.0,0.0033351449980504673,0.0,0.0,0.24769660143682098,0.0
dash_doc_19.txt,0.041879528724114545,0.08155859546506787,0.0,0.0,0.0,0.0,0.0,0.02897926365787821,0.0,0.0,1.0,0.0,0.05618125818357248,0.0,0.026660384192116703,0.0,0.0,0.04078751398653104,0.0,0.0,0.08747324548969027,0.0,0.0,0.0,0.0,0.0,0.0,0.04819995696038488,0.0,0.0,0.028651358576608593,0.0,0.0,0.0,0.0,0.03491892652669625,0.1168670817763364,0.01793314617800592,0.039620478077748295,0.022448931105914727,0.002866415630656344,0.022027486606861317,0.024234989469863827,0.03555684568507839,0.0,0.4971139609535676,0.0,0.038545673379472796,0.024316137914028146,0.04819709991947239,0.003135295576629825,0.0,0.03725673594165282,0.025053742677011215,0.036358180021525764,0.10777351999390418,0.02047501075116453,0.0,0.0,0.0,0.055470702532531974,0.04738962240209798,0.0681319875210168,0.007845192103057027,0.0,0.021601024490991137,0.0,0.021553055308224243,0.0,0.0
dash_doc_2.txt,0.0,0.0,0.0,0.0,0.07317093954719409,0.0,0.0,0.0327817378569741,0.0,0.0,0.0,1.0,0.0,0.0,0.04499811613999739,0.04553328564723809,0.04947214209358028,0.04534473499243725,0.0,0.03917927251231303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030611566250682006,0.0,0.0,0.0,0.0,0.0,0.0,0.03150655121473105,0.0,0.020320007797136573,0.049159157107697214,0.010926366630008023,0.00523403839354649,0.05640052281509429,0.017395727182728755,0.0,0.019205603573566852,0.5545962852338416,0.013063859140609741,0.0,0.08018118415919305,0.024753097139513132,0.04435262827835432,0.041419460340616394,0.0170838394742144,0.02801827546792736,0.05108187123667392,0.0,0.0,0.0,0.0,0.02259078522781271,0.007965611149107538,0.008798264538677414,0.008845837127993202,0.0,0.02129760562332998,0.0,0.013319132379354354,0.0,0.0
dash_doc_20.txt,0.0,0.03961995736286317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05618125818357248,0.0,1.0,0.0,0.0,0.01629629905496686,0.04601526800179769,0.0,0.0,0.0,0.06701620580270051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01738691678208575,0.07860413551007028,0.013537908369878665,0.021413946527309144,0.026737393308847265,0.004209659182442247,0.033582632502706225,0.0,0.03972980790190922,0.0,0.061274516510807495,0.020163003057153888,0.31076488191156715,0.0,0.024938795204376838,0.016801055621089897,0.04125348105913977,0.0,0.019815905454665116,0.0,0.1336484533885105,0.021943819079571537,0.0,0.0,0.06427132817573096,0.016313639691454395,0.029710177172163836,0.021178222045210176,0.008206428818054293,0.0,0.00797592043441683,0.0,0.021417610360742835,0.0,0.08286148933568566
dash_doc_21.txt,0.02517363324202081,0.0,0.10201505479327705,0.0,0.0768341973330313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.04294599057910169,0.026748855069172066,0.042042039525341496,0.0,0.0,0.0,0.0,0.02834036572849106,0.0,0.0,0.0,0.0,0.0,0.0,0.026451966630742597,0.0336598621379122,0.028332094017911084,0.0,0.0,0.0,0.015003308035040927,0.0,0.0,0.0015976724742951696,0.021482311205825187,0.002650889893052073,0.00439223671908097,0.0,0.012369575247885425,0.0,0.007426583903178959,0.0,0.006338951150511204,0.18103633193205645,0.003378151830679988,0.048915110739934646,0.0,0.01600777404441257,0.0035049871181854265,0.041517026544593306,0.008986861959119559,0.0,0.0,0.027908823426377277,0.0,0.008743216442817215,0.0,0.009541029782332146,0.0051677198245798465,0.0,0.01179707721285039,0.0,0.009402998847135894,0.0,0.0
dash_doc_22.txt,0.05017179627779754,0.08679811049914309,0.0,0.0,0.0,0.0,0.0,0.04482448437320148,0.03332746648144959,0.0,0.026660384192116703,0.04499811613999739,0.0,0.0,1.0,0.08713644269137899,0.0,0.0,0.0,0.05357222658981028,0.0,0.0923423770970579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04185707539452494,0.035399380801915445,0.0,0.0,0.0,0.036696789487409585,0.0,0.0,0.00649806598861023,0.010005056481598145,0.01622805553187753,0.013073219547264127,0.0129909829139542,0.0374861459421965,0.011728517191624122,0.0,0.038093864187048854,0.03851665412182441,0.017720359347814504,0.011252744462426852,0.36567197872180723,0.07122617966483427,0.0,0.0,0.03649603099084884,0.03831110956824941,0.07032925308355609,0.0,0.0,0.0,0.011289825860715258,0.007408965495455102,0.004669242435194014,0.008285998595303011,0.01568792816993677,0.0,0.03624092594229681,0.0,0.007968062379316574,0.010341968713457156,0.01162988703188853
dash_doc_23.txt,0.02015401032273108,0.0,0.0,0.0,0.0,0.03613596707788259,0.0,0.045357588851168765,0.0,0.0,0.0,0.04553328564723809,0.01629629905496686,0.04294599057910169,0.08713644269137899,1.0,0.021415132889337968,0.0,0.034232495030515404,0.05420936930966675,0.0,0.06380420131304376,0.07942141545987792,0.030326679422583214,0.0,0.0,0.0,0.0,0.0,0.042354888021696534,0.0,0.0,0.0,0.0,0.0,0.0110466007931306,0.0,0.0025204479384627544,0.004705322314383531,0.005294288171107504,0.02078371978538042,0.011318670475174104,0.03793197443398987,0.009107442133751207,0.0,0.01236044030217945,0.05178509758736681,0.01621741454355639,0.0,0.11834464249023026,0.26049454836347474,0.05642393973929578,0.0,0.03904095007853703,0.03876674947916692,0.06871884344791448,0.013941782334776335,0.06318346530912103,0.022343803535342766,0.017516238441480734,0.0022122710503161623,0.0022666645110076896,0.005676621392228917,0.0,0.0,0.0012736421866355566,0.0,0.007238613700776415,0.0,0.022582723058898045
dash_doc_24.txt,0.054805640886154555,0.0,0.0,0.0,0.0,0.04913302124566849,0.04707987506006442,0.0,0.0,0.0,0.0,0.04947214209358028,0.04601526800179769,0.026748855069172066,0.0,0.021415132889337968,1.0,0.06934119612698819,0.04654492577994427,0.0,0.06377787564542574,0.0,0.030849974887718647,0.04123430213363114,0.0,0.0,0.0420468926790176,0.0,0.012828525022221272,0.028794353400626697,0.009182955436977067,0.03084097069680187,0.0,0.0,0.0,0.0,0.0382662135990854,0.021938090382715995,0.01448406822473471,0.02177787937671769,0.04864833252036166,0.03529001909740835,0.016280316827808155,0.0372802883695218,0.0,0.0618631926795012,0.0,0.07090094818337225,0.0,0.028633278842685173,0.047545256929266,0.48790712150045035,0.038960651962209845,0.058286343490204416,0.026355009701002654,0.10903630289746198,0.0,0.0,0.06076043690459142,0.011436421862072037,0.009135510612537335,0.01874089472520306,0.017630316699080655,0.01082673801908848,0.0,0.026959615123916487,0.01713158293649451,0.009842132078073457,0.0,0.0
dash_doc_25.txt,0.025116632885761436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04078751398653104,0.04534473499243725,0.0,0.042042039525341496,0.0,0.0,0.06934119612698819,1.0,0.0,0.0,0.0,0.0,0.028276194977788754,0.0,0.0,0.0,0.0,0.0,0.0,0.026392071759501024,0.0,0.02826794199674398,0.0,0.0,0.0,0.014969336224343419,0.0,0.0,0.005158149099922098,0.0028455798936597035,0.0026448875148154614,0.0043822914300813195,0.0,0.052674729897072455,0.0,0.02177652594724309,0.0,0.006324597939339177,0.014804820867701995,0.0033705027219480157,0.04678369358561126,0.03823906750340559,0.7164227946466157,0.023178398761955762,0.0414230200386146,0.014864695841526668,0.0,0.0,0.02784562981174131,0.0,0.0029978660215690543,0.00938059350328836,0.008842518134784377,0.012148907392778959,0.0,0.005177767843238705,0.0,0.0032240916062234327,0.0,0.037464916607893514
dash_doc_26.txt,0.08213664802077603,0.0,0.0,0.0,0.0,0.1472703030929174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034232495030515404,0.04654492577994427,0.0,1.0000000000000002,0.0,0.0,0.048175321216389046,0.0,0.06591381198381795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04314221350712538,0.0,0.0,0.04035378732387085,0.06392323480193611,0.0,0.00613376061992474,0.0037704834694940927,0.013673658551749525,0.04517257491889402,0.007870031373739674,0.0,0.006573416030299437,0.0,0.0,0.0,0.006751948667683031,0.0,0.007196492672309456,0.028880055020529732,0.041728328388459725,0.0,0.39311770751635605,0.03686698018298505,0.010369946747773685,0.0,0.0,0.04856335389410398,0.0,0.020785401347785004,0.005516153420204988,0.005474806367022791,0.0046297729097180456,0.0,0.003685085125941397,0.0,0.015732834308960553,0.0,0.0
dash_doc_27.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03902809359880193,0.07540028649993936,0.0,0.0,0.03917927251231303,0.0,0.0,0.05357222658981028,0.05420936930966675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03644440932479047,0.0,0.0,0.0,0.0,0.0,0.06312903689719056,0.0,0.0,0.0,0.0,0.0,0.0,0.03263869808985606,0.01524170787675446,0.0,0.0,0.03353594811406145,0.0,0.0,0.09633237783011397,0.022355373471827016,0.0,0.0,0.004829024132550155,0.3275398789257163,0.03057728864002563,0.0,0.0,0.0,0.0,0.009255834019565572,0.0,0.0,0.0,0.0,0.005328741556388635,0.0,0.0,0.0,0.0
dash_doc_28.txt,0.0,0.03218063473337793,0.0,0.0,0.0,0.0,0.01851793061420521,0.0,0.0,0.0,0.08747324548969027,0.0,0.06701620580270051,0.0,0.0,0.0,0.06377787564542574,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.03953435302731556,0.0,0.047496843384905806,0.0,0.0,0.0,0.04929414343637612,0.0,0.0,0.0,0.02786527773505761,0.007773737024091253,0.009217857941284983,0.007819481062925366,0.0,0.019996145753867437,0.0,0.011235917081166343,0.0,0.03397822909642528,0.0,0.027883116375893118,0.0,0.004147690716429798,0.0035600673596286364,0.057177965036038766,0.0,0.014454754199398977,0.0,0.13655370898571448,0.0,0.0,0.0,0.0,0.004548824598127317,0.015810506491138056,0.01922171522307675,0.0031724600633485428,0.0,0.002618835927429645,0.0,0.004892088939094419,0.0,0.0
dash_doc_29.txt,0.0,0.14124542474089052,0.0,0.0,0.0,0.1017081471794574,0.0,0.0,0.05423334830262939,0.0,0.0,0.0,0.0,0.0,0.0923423770970579,0.06380420131304376,0.0,0.0,0.048175321216389046,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03011002657950031,0.06384256264444949,0.0,0.0,0.1194324067187473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009233662051778745,0.15204498142031408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053557692197115994
dash_doc_3.txt,0.029033240912206975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02834036572849106,0.0,0.07942141545987792,0.030849974887718647,0.028276194977788754,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030507567676407433,0.0,0.03267595516551185,0.030102965631188344,0.0,0.0,0.0,0.0,0.0,0.0,0.018846529015410132,0.0,0.0048373843924884715,0.0,0.020958501506571605,0.0,0.021907132652161203,0.0,0.0,0.0,0.0,0.16393715146112026,0.0,0.0,0.06064187456439149,0.027923087241410797,0.010089904549835322,0.0,0.388525976243038,0.03218778895855606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007117815263878477,0.0,0.0
dash_doc_30.txt,0.03880604221071939,0.0,0.0,0.11937221430228091,0.0,0.06957889974720685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030326679422583214,0.04123430213363114,0.0,0.06591381198381795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09534179861712161,0.0,0.0,0.0,0.0,0.0,0.010867837229480625,0.0,0.024259639526857744,0.047823127161828814,0.013437769929336714,0.0,0.007283556154314763,0.0,0.016853035925410403,0.0,0.030186703687141155,0.0,0.0,0.03583299288451164,0.0369672627352761,0.0,0.04862754973579313,0.0,0.015568453929540427,0.0,0.04744735268475409,0.3818378695690695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01393776942262457,0.0,0.0
dash_doc_31.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047716653576558174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004009012889194198,0.0,0.0,0.0,0.0,0.0,0.027009505231622204,0.006660254471787338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04751452193410994,0.0,0.0,0.3052295797902057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034220165241267066,0.0
dash_doc_32.txt,0.0,0.029269488266892598,0.0,0.0,0.0,0.0,0.015007453052996873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.018818172196589586,0.05307235064253445,0.0,0.0,0.06658118785791908,0.009427338584284198,0.036991628535985276,0.016368012669671403,0.003301266897355617,0.008493819683397807,0.0,0.01538912872813565,0.05911035786838319,0.009251980017551436,0.0,0.013408374988633771,0.014764861597403898,0.026891243952462677,0.022755174384358215,0.0,0.0,0.009360060495102483,0.0,0.01219503847595408,0.018841627129811,0.0,0.0,0.027610035639157902,0.13666638162841716,0.006126569260553215,0.02016862046822777,0.0025710510777423702,0.0,0.030028585760739655,0.0,0.004449537462196256,0.0622072063692681,0.01525971490711729
dash_doc_33.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055078933642013835,0.0,0.0,0.0,0.0,0.0,0.0,0.0420468926790176,0.0,0.0,0.0,0.03953435302731556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009915196879859707,0.0,0.008260769626972362,0.0,0.0048295028248694265,0.0,0.0,0.031176845710047595,0.0,0.0,0.0,0.0,0.0,0.0,0.03769576416814023,0.0,0.0,0.0,0.005814380935199279,0.0,0.0,0.0,0.034453588604527116,0.0,0.4731114117797196,0.007443758687685448,0.0,0.05225957531907898,0.0,0.0,0.0,0.0,0.0
dash_doc_34.txt,0.0,0.2749198590505682,0.0,0.0,0.0,0.0,0.0,0.22556064537680184,0.0,0.0,0.04819995696038488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23805367081157153,0.0,0.0,0.0060343267928110456,0.004239052203803764,0.0,0.017913707076286242,0.0,0.0,0.032892024225786146,0.0,0.0,0.0,0.0598078014386869,0.004636690325556726,0.0,0.0,0.0,0.0,0.013055698301998722,0.0,0.0,0.0,0.0,0.0,0.011944800924428274,0.29781615825234875,0.002733458772586353,0.0,0.003659985473497213,0.0,0.01731366772859062,0.0,0.0
dash_doc_35.txt,0.0,0.0,0.0,0.0,0.0,0.0,0.010119399786359432,0.0,0.0,0.026042174707353757,0.0,0.0,0.0,0.0,0.0,0.0,0.012828525022221272,0.0,0.0,0.0,0.047496843384905806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.026160647783604205,0.0,0.0187159292820722,0.0,0.0,0.0,0.00946758778875041,0.008862774572179847,0.015333714522192943,0.009695192361786257,0.009580568455151359,0.020991210911506544,0.0,0.004753605603904431,0.029481793096515232,0.016977454187318004,0.0,0.023303226226049873,0.009955822401493989,0.005741830042800766,0.01942884595262992,0.020318064540204468,0.0,0.018252437517798308,0.011611420258131552,0.028294852491489365,0.0,0.008289565143319232,0.0,0.0,0.011132964775095424,0.012170200775366262,0.01317536524821344,0.4703668264382082,0.008242938047307092,0.016798817477618543,0.009165475443776275,0.031715363256062744,0.0,0.0
dash_doc_4.txt,0.027098673572160004,0.0,0.0,0.0,0.0,0.0,0.057216091831493496,0.030493447076182352,0.0,0.0,0.0,0.030611566250682006,0.0,0.026451966630742597,0.04185707539452494,0.042354888021696534,0.028794353400626697,0.026392071759501024,0.0,0.03644440932479047,0.0,0.0,0.030507567676407433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.030498663423980495,0.0,0.0,0.0,0.0,0.0,0.0075891267632469984,0.02756387897271538,0.0,0.005450032115024738,0.009383738204363836,0.02550128179637942,0.0,0.0,0.007994498490292186,0.026202321575787207,0.0,0.0,0.07225404395183636,0.026200065195563678,0.0,0.0,0.04602224719955287,0.052124985189909864,0.027872437212531322,0.0,0.0,0.030043025118520344,0.0,0.0,0.0,0.0,0.0,0.37244074925617887,0.003556421066645652,0.0,0.0,0.0,0.0
dash_doc_5.txt,0.0,0.028302210711260448,0.0,0.0,0.0,0.0,0.02224646756875298,0.0,0.0,0.0,0.028651358576608593,0.0,0.0,0.0336598621379122,0.035399380801915445,0.0,0.009182955436977067,0.0,0.0,0.0,0.0,0.03011002657950031,0.0,0.0,0.0,0.0,0.0,0.0,0.026160647783604205,0.0,1.0000000000000002,0.01540644163164347,0.0,0.0,0.06152236615208392,0.010821360472911792,0.026615747670807675,0.006717388204060334,0.008514715812175402,0.021186467905039766,0.014018643322767706,0.01574654771608471,0.008132745023434003,0.03361712996112049,0.008188579519248828,0.021024344962878905,0.0,0.029930444391949376,0.010702432021384907,0.046820579915963854,0.012774584237197014,0.008232677861866591,0.0,0.021188519846274387,0.0,0.03034473967656753,0.027381324186574477,0.026763699966201794,0.0,0.005713003252233403,0.07004221155226754,0.008134713213356933,0.011522948701046212,0.026066228715102828,0.0,0.18773629917098533,0.022113573018523063,0.0023307017055235685,0.0,0.0
